iter	Accuracy	Logloss
2427	0.8674144377	0.2932205759
2428	0.8672706356	0.2931932016
2429	0.8674144377	0.2931476819
2430	0.8669830313	0.2931047672
2431	0.8669830313	0.2930700058
2432	0.8671268335	0.2930149381
2433	0.8671268335	0.2929880883
2434	0.8672706356	0.2929406265
2435	0.8674144377	0.2928948548
2436	0.8675582399	0.2928717359
2437	0.8675582399	0.2928610994
2438	0.8675582399	0.292825316
2439	0.8678458441	0.2927888148
2440	0.8678458441	0.2927663216
2441	0.8678458441	0.2927504477
2442	0.8678458441	0.292720966
2443	0.8679896462	0.2926932792
2444	0.8681334484	0.2926698819
2445	0.8679896462	0.2926513531
2446	0.8679896462	0.2926176303
2447	0.8679896462	0.2925906126
2448	0.8681334484	0.292541968
2449	0.8679896462	0.2925234068
2450	0.8681334484	0.2924849865
2451	0.8681334484	0.2924564659
2452	0.8681334484	0.2924223376
2453	0.8684210526	0.2924002302
2454	0.8682772505	0.2923629083
2455	0.8682772505	0.2923292317
2456	0.8682772505	0.2923015492
2457	0.8682772505	0.2922778645
2458	0.8684210526	0.2922536753
2459	0.8681334484	0.2922168072
2460	0.8687086569	0.292172404
2461	0.8687086569	0.2921444666
2462	0.8689962611	0.2921193339
2463	0.8689962611	0.2920928227
2464	0.868852459	0.2920738894
2465	0.8689962611	0.2920443708
2466	0.8689962611	0.2920027413
2467	0.8691400633	0.2919684719
2468	0.8691400633	0.2919385144
2469	0.8691400633	0.2919237236
2470	0.8689962611	0.2918880872
2471	0.868852459	0.2918422037
2472	0.8689962611	0.2918262848
2473	0.8689962611	0.2918057004
2474	0.8689962611	0.2917615988
2475	0.8689962611	0.2917375586
2476	0.8691400633	0.2917083552
2477	0.8691400633	0.2916885674
2478	0.8689962611	0.291639529
2479	0.8689962611	0.291597874
2480	0.8689962611	0.2915782206
2481	0.868852459	0.2915560412
2482	0.868852459	0.2915127861
2483	0.868852459	0.291490902
2484	0.868852459	0.2914587148
2485	0.868852459	0.2914254015
2486	0.8687086569	0.2913886431
2487	0.868852459	0.2913475453
2488	0.868852459	0.2913042409
2489	0.868852459	0.2912677681
2490	0.8687086569	0.2912329474
2491	0.8687086569	0.291216647
2492	0.8687086569	0.2911781239
2493	0.8689962611	0.2911461095
2494	0.8691400633	0.2911219402
2495	0.8692838654	0.2910886555
2496	0.8694276675	0.2910584609
2497	0.8694276675	0.2910388755
2498	0.8692838654	0.2909907467
2499	0.8694276675	0.2909703301
2500	0.8692838654	0.2909400785
2501	0.8692838654	0.2909034758
2502	0.8692838654	0.2908612408
2503	0.8692838654	0.2908465767
2504	0.8692838654	0.2908144626
2505	0.8691400633	0.2907665193
2506	0.8692838654	0.2907335578
2507	0.8692838654	0.2907133337
2508	0.8694276675	0.2906696192
2509	0.8692838654	0.290639032
2510	0.8694276675	0.2905958222
2511	0.8694276675	0.2905612515
2512	0.8694276675	0.2905345985
2513	0.8694276675	0.2905041782
2514	0.8694276675	0.2904834122
2515	0.8695714697	0.2904561682
2516	0.8695714697	0.2904116472
2517	0.8694276675	0.2903802782
2518	0.8692838654	0.2903529601
2519	0.8694276675	0.2903319266
2520	0.8694276675	0.2903091841
2521	0.870002876	0.2902680549
2522	0.870002876	0.2902424739
2523	0.870002876	0.290204527
2524	0.870002876	0.2901779899
2525	0.8701466782	0.2901349158
2526	0.8701466782	0.290099019
2527	0.8701466782	0.2900625637
2528	0.8701466782	0.2900427596
2529	0.870002876	0.2900292584
2530	0.870002876	0.2900025895
2531	0.870002876	0.2899793603
2532	0.870002876	0.2899626901
2533	0.870002876	0.2899331023
2534	0.870002876	0.2899169107
2535	0.8701466782	0.2898960247
2536	0.8702904803	0.2898744623
2537	0.8702904803	0.2898512186
2538	0.8702904803	0.2898162999
2539	0.8702904803	0.2897815118
2540	0.8704342824	0.2897544493
2541	0.8704342824	0.2897149829
2542	0.8704342824	0.2896852777
2543	0.8705780846	0.2896589721
2544	0.8705780846	0.2896232421
2545	0.8705780846	0.2895904373
2546	0.8705780846	0.2895492416
2547	0.8704342824	0.2895238584
2548	0.8704342824	0.2895011551
2549	0.8704342824	0.2894816281
2550	0.8704342824	0.2894448916
2551	0.8704342824	0.2894319709
2552	0.8704342824	0.2893934894
2553	0.8705780846	0.2893610394
2554	0.8705780846	0.2893296051
2555	0.8705780846	0.2892887271
2556	0.8705780846	0.2892633009
2557	0.8707218867	0.2892370532
2558	0.8705780846	0.2891909553
2559	0.8705780846	0.2891542352
2560	0.8705780846	0.2891262897
2561	0.8705780846	0.2890998631
2562	0.8705780846	0.2890331413
2563	0.8705780846	0.2890097917
2564	0.8705780846	0.2889823007
2565	0.8707218867	0.2889501245
2566	0.8707218867	0.2889299955
2567	0.8707218867	0.288901578
2568	0.8707218867	0.2888749232
2569	0.8708656888	0.2888417912
2570	0.8708656888	0.2888213137
2571	0.8708656888	0.2887760929
2572	0.8707218867	0.288740861
2573	0.8707218867	0.2887210227
2574	0.8708656888	0.2886968782
2575	0.8708656888	0.2886677145
2576	0.8708656888	0.2886492067
2577	0.8708656888	0.2886386078
2578	0.8708656888	0.288614885
2579	0.8708656888	0.2885688556
2580	0.8708656888	0.2885520983
2581	0.8708656888	0.288513815
2582	0.8708656888	0.2884813478
2583	0.8708656888	0.2884403467
2584	0.8708656888	0.28842302
2585	0.8708656888	0.2884043621
2586	0.8708656888	0.2883604144
2587	0.8708656888	0.2883394742
2588	0.8708656888	0.2883301619
2589	0.8708656888	0.2883074485
2590	0.8708656888	0.2882864947
2591	0.8708656888	0.2882607454
2592	0.8708656888	0.288240869
2593	0.8708656888	0.2881968241
2594	0.8708656888	0.2881655438
2595	0.8708656888	0.2881331288
2596	0.8708656888	0.2881020968
2597	0.8708656888	0.2880772438
2598	0.8708656888	0.2880467888
2599	0.8708656888	0.288021138
2600	0.8708656888	0.2880034572
2601	0.8708656888	0.2879630206
2602	0.8708656888	0.2879384876
2603	0.8708656888	0.287899136
2604	0.8708656888	0.2878652873
2605	0.8708656888	0.2878405429
2606	0.8708656888	0.2877888577
2607	0.8710094909	0.2877743257
2608	0.8710094909	0.2877503073
2609	0.8710094909	0.2877303939
2610	0.8710094909	0.2877046151
2611	0.8710094909	0.2876554722
2612	0.8710094909	0.2876400658
2613	0.8710094909	0.2876190532
2614	0.8710094909	0.2875974444
2615	0.8710094909	0.287577967
2616	0.8710094909	0.2875568666
2617	0.8710094909	0.2875204999
2618	0.8710094909	0.2875002654
2619	0.8710094909	0.2874849226
2620	0.8710094909	0.287454191
2621	0.8710094909	0.287434644
2622	0.8710094909	0.2874198023
2623	0.8711532931	0.2873773648
2624	0.8712970952	0.2873438083
2625	0.8712970952	0.2873270008
2626	0.8712970952	0.2873002927
2627	0.8712970952	0.2872854492
2628	0.8712970952	0.2872543206
2629	0.8712970952	0.2872419898
2630	0.8711532931	0.2872212155
2631	0.8710094909	0.2871836532
2632	0.8708656888	0.2871573531
2633	0.8707218867	0.2871168748
2634	0.8707218867	0.2870907051
2635	0.8707218867	0.2870662943
2636	0.8707218867	0.2870310311
2637	0.8707218867	0.286991984
2638	0.8708656888	0.2869492026
2639	0.8710094909	0.2869272696
2640	0.8710094909	0.2868961368
2641	0.8711532931	0.2868846437
2642	0.8712970952	0.2868660019
2643	0.8712970952	0.2868346412
2644	0.8715846995	0.2868010464
2645	0.8715846995	0.2867748338
2646	0.8715846995	0.2867563813
2647	0.8717285016	0.286716745
2648	0.8717285016	0.2866980635
2649	0.8717285016	0.2866672729
2650	0.8717285016	0.2866493482
2651	0.8717285016	0.2866256308
2652	0.8717285016	0.2865978993
2653	0.8717285016	0.286569675
2654	0.8717285016	0.2865292744
2655	0.8717285016	0.2865066459
2656	0.8717285016	0.2864774074
2657	0.8717285016	0.2864533157
2658	0.8717285016	0.2864171691
2659	0.8717285016	0.2863882454
2660	0.8717285016	0.2863587732
2661	0.8715846995	0.2863379576
2662	0.8715846995	0.2863105065
2663	0.8715846995	0.2862873337
2664	0.8715846995	0.2862660526
2665	0.8715846995	0.2862409708
2666	0.8715846995	0.2862072531
2667	0.8717285016	0.2861667014
2668	0.8718723037	0.2861205886
2669	0.8718723037	0.2860897865
2670	0.8718723037	0.2860562378
2671	0.8718723037	0.2860235107
2672	0.8718723037	0.2859905251
2673	0.8717285016	0.285955458
2674	0.8717285016	0.2859222351
2675	0.8717285016	0.2858974147
2676	0.8714408973	0.285840369
2677	0.8714408973	0.2858201214
2678	0.8714408973	0.2858012471
2679	0.8715846995	0.28578285
2680	0.8715846995	0.2857642792
2681	0.8715846995	0.285735496
2682	0.8717285016	0.285703097
2683	0.8717285016	0.285682498
2684	0.8717285016	0.2856490815
2685	0.8717285016	0.2856189582
2686	0.8717285016	0.2855940798
2687	0.8717285016	0.2855835436
2688	0.8717285016	0.2855498909
2689	0.8717285016	0.2855409446
2690	0.8717285016	0.2855262139
2691	0.8717285016	0.2854918154
2692	0.8717285016	0.2854625665
2693	0.8717285016	0.2854429345
2694	0.8717285016	0.2854147035
2695	0.872159908	0.2853758558
2696	0.872159908	0.2853514405
2697	0.8723037101	0.2853245932
2698	0.8723037101	0.2852864734
2699	0.8723037101	0.2852546199
2700	0.8724475122	0.2852348689
2701	0.8724475122	0.2851999543
2702	0.8725913144	0.2851607308
2703	0.8725913144	0.2851378312
2704	0.8725913144	0.2850998059
2705	0.8725913144	0.2850685372
2706	0.8727351165	0.2850456271
2707	0.8727351165	0.2850288005
2708	0.8730227207	0.2849906348
2709	0.8730227207	0.284958263
2710	0.8730227207	0.2849114595
2711	0.8731665229	0.2848455551
2712	0.8731665229	0.2848171679
2713	0.8731665229	0.2847547608
2714	0.8731665229	0.2847094747
2715	0.8731665229	0.2846965528
2716	0.8731665229	0.2846862114
2717	0.8730227207	0.2846675125
2718	0.8730227207	0.2846403312
2719	0.8730227207	0.2846258771
2720	0.8731665229	0.2846093856
2721	0.873310325	0.2845973716
2722	0.873310325	0.2845633462
2723	0.873310325	0.2845494363
2724	0.873310325	0.2845151276
2725	0.873310325	0.284494304
2726	0.873310325	0.2844626162
2727	0.873310325	0.2844406107
2728	0.873310325	0.284428238
2729	0.873310325	0.2844056167
2730	0.873310325	0.2843809718
2731	0.873310325	0.2843625686
2732	0.873310325	0.284309068
2733	0.873310325	0.2842894681
2734	0.873310325	0.2842709795
2735	0.8734541271	0.2842374179
2736	0.873310325	0.284215247
2737	0.873310325	0.2841649395
2738	0.873310325	0.2841195166
2739	0.873310325	0.2840830454
2740	0.873310325	0.2840606589
2741	0.873310325	0.2840342783
2742	0.8735979292	0.2840138361
2743	0.8735979292	0.2839780189
2744	0.8735979292	0.2839570154
2745	0.8735979292	0.2839465225
2746	0.8735979292	0.2839352965
2747	0.8735979292	0.2839083669
2748	0.8735979292	0.2838911516
2749	0.8735979292	0.2838465941
2750	0.8735979292	0.2838091251
2751	0.8735979292	0.2837790388
2752	0.8735979292	0.2837670907
2753	0.8735979292	0.2837536186
2754	0.8735979292	0.2837136167
2755	0.8737417314	0.2836997486
2756	0.8737417314	0.283676566
2757	0.8737417314	0.2836392627
2758	0.8737417314	0.2835820125
2759	0.8738855335	0.2835632708
2760	0.8738855335	0.2835263564
2761	0.8737417314	0.2834886599
2762	0.8737417314	0.2834548368
2763	0.8737417314	0.283431112
2764	0.8735979292	0.2833934367
2765	0.8737417314	0.2833750095
2766	0.8737417314	0.2833528904
2767	0.8737417314	0.2833325788
2768	0.8737417314	0.2833211797
2769	0.8738855335	0.283276072
2770	0.8738855335	0.2832674226
2771	0.8740293356	0.2832514666
2772	0.8740293356	0.283213382
2773	0.8740293356	0.2831974541
2774	0.8740293356	0.2831699365
2775	0.8740293356	0.2831479636
2776	0.8740293356	0.2831285162
2777	0.8740293356	0.2831026454
2778	0.8740293356	0.2830731201
2779	0.8740293356	0.2830289128
2780	0.8740293356	0.2829995983
2781	0.8740293356	0.2829770453
2782	0.8740293356	0.2829613912
2783	0.8740293356	0.2829488447
2784	0.8740293356	0.2829100165
2785	0.8740293356	0.2828704205
2786	0.8740293356	0.2828416162
2787	0.8741731378	0.282791253
2788	0.8741731378	0.2827446531
2789	0.8741731378	0.282724099
2790	0.8741731378	0.2826985984
2791	0.8741731378	0.2826777539
2792	0.8741731378	0.2826451221
2793	0.8741731378	0.2826384485
2794	0.8741731378	0.2826063317
2795	0.8741731378	0.282568993
2796	0.8741731378	0.2825524921
2797	0.8741731378	0.2825272835
2798	0.8741731378	0.2824960767
2799	0.8741731378	0.2824527364
2800	0.8741731378	0.2824367004
2801	0.8741731378	0.2824123744
2802	0.8741731378	0.2823966326
2803	0.8741731378	0.2823614697
2804	0.8741731378	0.2823485437
2805	0.8741731378	0.2823252068
2806	0.8741731378	0.2823015329
2807	0.8741731378	0.2822919836
2808	0.8741731378	0.2822607289
2809	0.8741731378	0.2822308378
2810	0.8743169399	0.2822160783
2811	0.8743169399	0.2821840433
2812	0.8743169399	0.2821447897
2813	0.8743169399	0.2821109118
2814	0.8743169399	0.2820840834
2815	0.8743169399	0.282041379
2816	0.8743169399	0.2820278353
2817	0.8743169399	0.2820056127
2818	0.8743169399	0.2819876319
2819	0.8743169399	0.2819644192
2820	0.8743169399	0.2819327031
2821	0.8743169399	0.2819037888
2822	0.8743169399	0.281865662
2823	0.8743169399	0.2818527215
2824	0.8743169399	0.2818352951
2825	0.8743169399	0.2818006445
2826	0.8743169399	0.2817612252
2827	0.8743169399	0.2817313186
2828	0.8743169399	0.2817179088
2829	0.8743169399	0.2816790505
2830	0.8743169399	0.2816569956
2831	0.8743169399	0.2816375307
2832	0.8741731378	0.2816159398
2833	0.8741731378	0.2815943625
2834	0.8741731378	0.2815682525
2835	0.8741731378	0.2815355004
2836	0.8743169399	0.2815142657
2837	0.8743169399	0.281496523
2838	0.874460742	0.2814712894
2839	0.874460742	0.2814405654
2840	0.874460742	0.2814032484
2841	0.874460742	0.2813888843
2842	0.874460742	0.2813623895
2843	0.8746045441	0.2813059697
2844	0.8746045441	0.2812786744
2845	0.8746045441	0.2812512506
2846	0.8746045441	0.2812183799
2847	0.8746045441	0.2811879024
2848	0.8746045441	0.2811428247
2849	0.8746045441	0.2811287882
2850	0.8746045441	0.2810889611
2851	0.8746045441	0.2810692296
2852	0.8746045441	0.2810383845
2853	0.8747483463	0.2810028637
2854	0.8747483463	0.2809815408
2855	0.8748921484	0.2809642447
2856	0.8748921484	0.2809470977
2857	0.8748921484	0.2809191183
2858	0.8751797527	0.2808734947
2859	0.8751797527	0.2808337345
2860	0.8751797527	0.2808145661
2861	0.8751797527	0.2807775244
2862	0.8750359505	0.2807550199
2863	0.8750359505	0.2807420857
2864	0.8750359505	0.2807211286
2865	0.8750359505	0.2807066695
2866	0.8751797527	0.2806897228
2867	0.8750359505	0.2806663357
2868	0.8750359505	0.2806450748
2869	0.8751797527	0.2806082594
2870	0.8750359505	0.2805746495
2871	0.8750359505	0.2805351675
2872	0.8751797527	0.2804990637
2873	0.8750359505	0.2804663145
2874	0.8751797527	0.2804114742
2875	0.8751797527	0.280379758
2876	0.8751797527	0.2803399469
2877	0.8753235548	0.2803111558
2878	0.8753235548	0.2802792956
2879	0.8753235548	0.2802657629
2880	0.8751797527	0.2802345459
2881	0.8753235548	0.2802052715
2882	0.8753235548	0.2801885166
2883	0.8751797527	0.2801605197
2884	0.8751797527	0.2801283988
2885	0.8751797527	0.2800932923
2886	0.8753235548	0.28006162
2887	0.8753235548	0.280047812
2888	0.8754673569	0.2799957432
2889	0.875611159	0.2799792225
2890	0.8757549612	0.2799476007
2891	0.8757549612	0.2799299406
2892	0.8757549612	0.2799077982
2893	0.8761863676	0.2798813715
2894	0.8761863676	0.2798543147
2895	0.8760425654	0.2798179887
2896	0.8760425654	0.2797903285
2897	0.8758987633	0.2797541476
2898	0.8760425654	0.2797321817
2899	0.8760425654	0.2797045208
2900	0.8760425654	0.2796667801
2901	0.8760425654	0.2796462946
2902	0.8760425654	0.279609461
2903	0.8760425654	0.2795904786
2904	0.8760425654	0.2795558414
2905	0.8760425654	0.2795259468
2906	0.8760425654	0.2795024003
2907	0.8760425654	0.2794748776
2908	0.8760425654	0.2794418563
2909	0.8760425654	0.2794115598
2910	0.8760425654	0.279392385
2911	0.8760425654	0.2793594079
2912	0.8760425654	0.2793368694
2913	0.8763301697	0.2793066373
2914	0.8763301697	0.2792896513
2915	0.8763301697	0.2792693478
2916	0.8763301697	0.2792512493
2917	0.8763301697	0.2792145376
2918	0.8763301697	0.2791859807
2919	0.8763301697	0.2791536061
2920	0.8763301697	0.2791398255
2921	0.8763301697	0.279120421
2922	0.8764739718	0.2790837244
2923	0.8764739718	0.2790661885
2924	0.8764739718	0.2790438656
2925	0.8763301697	0.2790241762
2926	0.8763301697	0.2789871005
2927	0.8764739718	0.2789515451
2928	0.8763301697	0.2789131286
2929	0.8764739718	0.2788874076
2930	0.8764739718	0.2788631658
2931	0.8764739718	0.2788424956
2932	0.8767615761	0.2787983026
2933	0.8767615761	0.2787709755
2934	0.8767615761	0.2787359418
2935	0.8767615761	0.2787190652
2936	0.8767615761	0.2787076746
2937	0.8766177739	0.2786750796
2938	0.8766177739	0.2786589219
2939	0.8766177739	0.2786052419
2940	0.8767615761	0.2785751065
2941	0.8767615761	0.2785632772
2942	0.8767615761	0.2785432513
2943	0.8767615761	0.278510554
2944	0.8767615761	0.2784995578
2945	0.8767615761	0.2784829888
2946	0.8767615761	0.2784637084
2947	0.8767615761	0.2784514336
2948	0.8767615761	0.2784296613
2949	0.8769053782	0.2783925859
2950	0.8769053782	0.2783512219
2951	0.8769053782	0.2783233846
2952	0.8769053782	0.2782943826
2953	0.8769053782	0.2782660127
2954	0.8769053782	0.2782451166
2955	0.8769053782	0.2781919976
2956	0.8769053782	0.2781534876
2957	0.8769053782	0.2781357104
2958	0.8769053782	0.2781241051
2959	0.8769053782	0.2780971653
2960	0.8769053782	0.2780740326
2961	0.8769053782	0.2780380925
2962	0.8769053782	0.278016921
2963	0.8770491803	0.2779881044
2964	0.8769053782	0.2779524155
2965	0.8770491803	0.2779184279
2966	0.8769053782	0.2778876999
2967	0.8770491803	0.2778568172
2968	0.8770491803	0.2778350125
2969	0.8770491803	0.2778001829
2970	0.8770491803	0.2777719375
2971	0.8774805867	0.2777312123
2972	0.8774805867	0.2776961236
2973	0.8774805867	0.2776608867
2974	0.8774805867	0.2776379045
2975	0.8774805867	0.2776025339
2976	0.8774805867	0.2775783084
2977	0.8774805867	0.2775441566
2978	0.8774805867	0.2775140396
2979	0.8773367846	0.2774785843
2980	0.8774805867	0.2774580574
2981	0.8774805867	0.2774433109
2982	0.8774805867	0.2774188887
2983	0.8773367846	0.2774025348
2984	0.8773367846	0.2773716701
2985	0.8773367846	0.2773574379
2986	0.8773367846	0.2773417448
2987	0.8774805867	0.2772983222
2988	0.8774805867	0.2772792995
2989	0.8776243888	0.2772277869
2990	0.8776243888	0.2771961775
2991	0.8776243888	0.2771656799
2992	0.8776243888	0.2771285665
2993	0.8776243888	0.2771035934
2994	0.8776243888	0.2770771956
2995	0.8776243888	0.2770571038
2996	0.8776243888	0.2770476638
2997	0.8779119931	0.2770130012
2998	0.8779119931	0.2769845279
2999	0.8779119931	0.2769677579
